部门代码,部门名称,用人司局,机构性质,招考职位,职位属性,职位分布,职位简介,职位代码,机构层级,考试类别,招考人数,专业,学历,学位,政治面貌,基层工作最低年限,服务基层项目工作经历,是否在面试阶段组织专业能力测试,面试人员比例,工作地点,落户地点,备注,部门网站,咨询电话1,咨询电话2,咨询电话3
116000,生态环境部,核电安全监管司,中央国家行政机关（本级）,业务处室一级主任科员及以下,特殊专业职位,其他职位,从事核电厂、研究型反应堆、临界装置等核设施的核安全、辐射安全、辐射环境保护监督管理工作,200149008001,中央,中央机关及其省级直属机构综合管理类,2,核能科学与工程、核工程与核技术等相关专业,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,职位要求专业条件为报考者最高学历对应专业。,www.mee.gov.cn,010-65645316,010-65645223,
116000,生态环境部,综合司,中央国家行政机关（本级）,规划区划处一级主任科员及以下,普通职位,其他职位,从事生态环境区划规划制度建设，编制实施生态环境综合性规划等工作,200110014001,中央,中央机关及其省级直属机构综合管理类,1,环境规划与管理、环境经济学、人口资源与环境经济学等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,职位要求专业条件为报考者最高学历对应专业。,www.mee.gov.cn,010-65645316,010-65645223,
116000,生态环境部,土壤生态环境司,中央国家行政机关（本级）,污染地块生态环境处一级主任科员及以下,普通职位,其他职位,从事土壤生态环境管理工作,200110015001,中央,中央机关及其省级直属机构综合管理类,1,环境工程,仅限硕士研究生,硕士,中共党员,三年,无限制,是,5:1,北京市,北京市,1.专业能力测试为笔试，主要内容为土壤污染防治有关管理政策，占综合成绩15%；2.职位要求专业条件为报考者最高学历对应专业。,www.mee.gov.cn,010-65645316,010-65645223,
116000,生态环境部,核设施安全监管司,中央国家行政机关（本级）,辐射监测与应急处一级主任科员及以下,特殊专业职位,其他职位,从事核与辐射事故应急、辐射环境监测管理等相关工作,200149016001,中央,中央机关及其省级直属机构综合管理类,1,核能科学与工程、核燃料循环与材料、核技术及应用、辐射防护及环境保护、安全科学与工程等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市,北京市,职位要求专业条件为报考者最高学历对应专业。,www.mee.gov.cn,010-65645316,010-65645223,
116000,生态环境部,生态环境执法局,中央国家行政机关（本级）,监督执法三处一级主任科员及以下,普通职位,其他职位,从事生态环境监督执法工作,200110017001,中央,中央机关及其省级直属机构综合管理类,1,环境科学、环境工程、法学、生态学、化学、化学工程等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,1.身体健康，抗压能力强，能适应经常性出差和加班；2.职位要求专业条件为报考者最高学历对应专业。,www.mee.gov.cn,010-65645316,010-65645223,
118000,交通运输部,综合规划司,中央国家行政机关（本级）,业务处室一级主任科员及以下（一）,普通职位,其他职位,从事交通运输规划及行业节能环保管理工作。,200110002001,中央,中央机关及其省级直属机构综合管理类,1,交通运输规划与管理、港口海岸及近海工程以及相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,三年,无限制,否,5:1,北京市东城区,北京市东城区,具有3年以上交通运输规划或节能环保研究、工程咨询、工程建设管理等相关工作经历。,www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,综合规划司,中央国家行政机关（本级）,业务处室一级主任科员及以下（二）,普通职位,其他职位,从事水上交通安全监管和救助能力规划和建设相关工作。,200110002002,中央,中央机关及其省级直属机构综合管理类,1,船舶与海洋工程、信息与通信工程、交通信息工程及控制以及相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,三年,无限制,是,5:1,北京市东城区,北京市东城区,"1.具有3年以上水上交通安全监管和救助能力建设规划研究、工程咨询、工程建设管理等相关工作经历。
2.专业能力测试内容为水上交通安全监管和救助能力建设等，占综合成绩的15%。",www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,运输服务司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,运输服务综合管理。,200110003001,中央,中央机关及其省级直属机构综合管理类,1,交通运输规划与管理、载运工具运用工程、产业经济学、行政法、经济法及相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上地市级以上国有企事业单位道路运输、城市交通、综合运输管理等相关工作经历。,www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,安全与质量监督管理司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,制订公路水运工程质量检测政策并监督实施。,200110004002,中央,中央机关及其省级直属机构综合管理类,1,土木工程类,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上中央或省部所属国有企事业单位交通工程建设管理相关工作经历。,www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,国际合作司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,交通运输国际合作与港澳台事务。,200110005001,中央,中央机关及其省级直属机构综合管理类,1,英语类、交通运输类、外交类、外贸类、法学类相关专业,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市东城区,北京市东城区,"1.大学英语六级（CET6）测试成绩达到425分以上或雅思6.5分以上或托福90分以上。
2.具有2年以上国有企事业单位工作经历。
3.专业能力测试主要内容为中英文笔试和面试，占综合成绩的15%。",www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,离退休干部局,中央国家行政机关（本级）,业务处室一级主任科员及以下（一）,普通职位,其他职位,负责离退休干部党建、宣传工作；协助做好“老交通”智库相关工作。,200110006001,中央,中央机关及其省级直属机构综合管理类,1,交通运输类,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上中央或省部所属国有企事业单位交通运输工作经历。,www.mot.gov.cn,010-65293066,010-65293061,
118000,交通运输部,离退休干部局,中央国家行政机关（本级）,业务处室一级主任科员及以下（二）,普通职位,其他职位,负责离退休干部日常管理、健康咨询、医疗服务等工作。,200110006002,中央,中央机关及其省级直属机构综合管理类,1,医学类,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上三级医院工作经历。,www.mot.gov.cn,010-65293066,010-65293061,
119000,水利部,政策法规司,中央国家行政机关（本级）,水政监察处一级主任科员及以下,普通职位,其他职位,从事水政监察和水行政执法指导等工作,200110006003,中央,中央机关及其省级直属机构综合管理类,1,本科为法学（专业名称），且研究生为法学（一级学科）或法律硕士,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当，能适应经常性加班、出差、赴现场开展执法工作；
2.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
3.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,水利工程建设司,中央国家行政机关（本级）,市场监管处一级主任科员及以下,普通职位,其他职位,从事水利建设市场监督管理和信用体系建设等工作,200110008002,中央,中央机关及其省级直属机构综合管理类,1,水利工程、 土木工程、 工程管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.具有两年以上水利单位建设管理部门工作经历或水利工程项目参建单位工作经历；
3.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
4.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,规划计划司,中央国家行政机关（本级）,专项水利投资计划处一级主任科员及以下,普通职位,其他职位,从事水利投资计划管理工作,200110012002,中央,中央机关及其省级直属机构综合管理类,1,水利类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.具有两年以上水利规划计划、勘察设计、建设管理部门工作经历；
3.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
4.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,水资源管理司,中央国家行政机关（本级）,保护与地下水管理处一级主任科员及以下,普通职位,其他职位,从事水资源保护、水生态修复、地下水超采治理工作,200110013002,中央,中央机关及其省级直属机构综合管理类,1,水利工程（水文学及水资源方向、地下水科学与工程方向）、水文学及水资源、环境工程、地质资源与地质工程（地下水科学与工程方向）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
3.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,农村水利水电司,中央国家行政机关（本级）,农村水利水电综合管理岗位一级主任科员及以下,普通职位,其他职位,从事农村水利水电建设与管理工作,200110014002,中央,中央机关及其省级直属机构综合管理类,1,水利水电工程、农业水土工程、市政工程（给排水科学与工程方向）、流体机械及工程,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.具有两年以上水利、农业单位工作经历；
3.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
4.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,水文司,中央国家行政机关（本级）,技术管理处一级主任科员及以下,普通职位,其他职位,从事水文监测、防汛抗旱水文情报预报预警管理、重大突发水事件水文应急监测及安全生产监管等工作,200110015002,中央,中央机关及其省级直属机构综合管理类,1,水利工程,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
3.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,离退休干部局,中央国家行政机关（本级）,财务处一级主任科员及以下,普通职位,其他职位,从事财务会计工作,200110016003,中央,中央机关及其省级直属机构综合管理类,1,会计、会计学、财务管理,本科或硕士研究生,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.双学位者须以第一专业报考，以研究生学历报考者本科阶段须为会计学、财务管理专业，具有初级以上会计资格或持有会计从业资格证书，具有两年以上财会相关工作经历；
3.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
4.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
119000,水利部,离退休干部局,中央国家行政机关（本级）,医疗保健处一级主任科员及以下,普通职位,其他职位,从事离退休人员医疗保健工作,200110016004,中央,中央机关及其省级直属机构综合管理类,1,临床医学、中医学,本科或硕士研究生,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.须同时具有相应专业的学历、学位，具有较好的文字表达能力、较强的办事能力和沟通协调能力，肯吃苦、能担当；
2.双学位者须以第一专业报考，以研究生学历报考者本科阶段须为临床医学、中医学专业，取得医师资格证及执业医师证，具有两年以上医疗工作经历；
3.与水利部机关工作人员有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的人员不得报考；
4.专业能力测试内容为文字能力笔试或专业面试，考试成绩占综合成绩15%。",www.mwr.gov.cn,01063206041,01063202184,
120000,农业农村部,科技教育司,中央国家行政机关（本级）,科技条件处一级主任科员及以下,普通职位,其他职位,从事农业科技条件能力建设、规划编制及组织实施等管理工作，参与农业科教国际合作、文稿起草等工作。,200110013001,中央,中央机关及其省级直属机构综合管理类,1,农学、生物科学类、生物学,本科及以上,与最高学历相对应的学位,中共党员,二年,大学生村官,是,5:1,北京市,北京市,限以主修专业报考，且须同时具有相应专业的学历、学位。英语要求大学英语六级考试（CET-6）成绩520分及以上（网上报名时，请在备注栏注明英语水平等级及分数）。专业能力测试为机关公文写作，占综合成绩的比重为15%。,www.moa.gov.cn,010-59191514,010-59193380,
120000,农业农村部,渔业渔政管理局,中央国家行政机关（本级）,养殖处一级主任科员及以下,普通职位,其他职位,参与指导水产健康养殖，推动水产种业发展，组织水生动植物病害防控等工作。,200110017001,中央,中央机关及其省级直属机构综合管理类,1,生物学、水产,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,限以主修专业报考，且须同时具有相应专业的学历、学位。,www.moa.gov.cn,010-59191514,010-59193380,
121000,商务部,政策研究室等,中央国家行政机关（本级）,一级主任科员及以下（英语一）,普通职位,其他职位,"1.针对经济全球化、世界政经格局、国际贸易投资、全球经济治理、国内大市场、碳达峰碳中和、数字经济、数字贸易、自贸区港建设等问题，开展战略性、前瞻性、全局性研究，研提推动高水平对外开放、服务新发展格局的对策建议，参与各类重要会议、重大活动的文稿起草工作等。
2.所在司局职责范围内的其他工作和日常事务。
3.根据工作需要，赴驻外使领馆经商机构，从事经济外交工作。",200110001001,中央,中央机关及其省级直属机构综合管理类,7,理论经济学（0201），应用经济学（0202）,硕士研究生及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.英语六级425分及以上，或英语专业八级合格及以上，或雅思6分及以上，或新托福85分及以上（报名时请注明成绩）。
2.具有较强的宏观分析、政策研究和文字表达能力，以第一作者身份在学术期刊、新闻媒体等公开发表过学术文章（报名时请注明标题），或具有党政机关、科研院所、高等院校、人民团体、企业、智库等研究工作经历。
3.专业能力测试包括英语考试和心理测试。英语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
4.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。
5.该职位用人司局包括政策研究室、流通业发展司、自贸区港建设协调司、国际经贸关系司、世界贸易组织司、台港澳司。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,条约法律司等,中央国家行政机关（本级）,一级主任科员及以下（英语二）,普通职位,其他职位,"1.从事国内外贸易、外商投资、对外援助、对外投资和对外经济合作、知识产权等相关的条约法律工作，以及世贸组织区域贸易安排和其他多双边经贸协定下的争端解决、经贸谈判；综合管理工作等。
2.所在司局职责范围内的其他工作和日常事务。
3.根据工作需要，赴驻外使领馆经商机构，从事经济外交工作。",200110002001,中央,中央机关及其省级直属机构综合管理类,11,法学（0301，限法学理论、法律史、宪法与行政法学、诉讼法学、民商法学、经济法学、环境与资源保护法学、国际法学）,硕士研究生及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.英语六级500分及以上，或英语专业八级合格及以上，或雅思6.5分及以上，或新托福95分及以上（报名时请注明成绩），可熟练使用英语处理涉外事务，能胜任经贸谈判工作。
2.具有较强的文字表达和沟通协调能力。
3.专业能力测试包括英语考试和心理测试。英语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
4.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。
5.该职位用人司局包括条约法律司、产业安全与进出口管制局、外国投资管理司、自贸区港建设协调司、国际经贸关系司、世界贸易组织司、美洲大洋洲司、离退休干部局。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,国际经贸关系司等,中央国家行政机关（本级）,一级主任科员及以下（英语三）,普通职位,其他职位,"1.与有关国家政府和区域组织开展联络交涉，参与制定实施经贸合作发展战略和自贸协定等经贸谈判，推动多双边、区域次区域经济合作；综合管理工作等。
2.所在司局职责范围内的其他工作和日常事务。
3.根据工作需要，赴驻外使领馆经商机构，从事经济外交工作。",200110004001,中央,中央机关及其省级直属机构综合管理类,9,哲学（01），经济学（02），管理学（12，限管理科学与工程、工商管理、农林经济管理），法学（03，限政治学、社会学、马克思主义理论），文学（05，限中国语言文学、新闻传播学、英语），历史学（06）,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,"1.须英语六级550分及以上，或英语专业八级合格及以上，或雅思7分及以上，或新托福105分及以上（报名时请注明成绩），可熟练使用英语处理涉外事务，能胜任经贸谈判工作。
2.具有较强的文字表达和沟通协调能力。
3.专业能力测试包括英语考试和心理测试。英语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
4.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。
5.该职位用人司局包括国际经贸关系司、办公厅、人事司、亚洲司、西亚非洲司、欧洲司、美洲大洋洲司、离退休干部局。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,对外贸易司等,中央国家行政机关（本级）,一级主任科员及以下（英语四）,普通职位,其他职位,"1.从事经济形势分析研究，拟定并组织实施对外贸易发展战略规划、多边贸易体制战略方针和市场运行与消费促进有关政策，推进贸易新业态新模式发展、建设完善国内贸易市场调控体系、参与我国在世界贸易组织框架下的会议谈判；综合管理工作等。
2.所在司局职责范围内的其他工作和日常事务。
3.根据工作需要，赴驻外使领馆经商机构，从事经济外交工作。",200110005001,中央,中央机关及其省级直属机构综合管理类,8,概率论与数理统计（070103），系统科学（0711），科学技术史（0712），机械工程（0802），材料科学与工程（0805），信息与通信工程（0810），计算机科学与技术（0812），环境科学与工程（0830）,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,"1.须英语六级500分及以上，或英语专业八级合格及以上，或雅思6.5分及以上，或新托福95分及以上（报名时请注明成绩），可熟练使用英语处理涉外事务，能胜任经贸谈判工作。
2.具有较强的文字表达和沟通协调能力。
3.专业能力测试包括英语考试和心理测试。英语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
4.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。
5.该职位用人司局包括对外贸易司、办公厅、市场运行和消费促进司、世界贸易组织司、台港澳司、离退休干部局。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,离退休干部局,中央国家行政机关（本级）,一级主任科员及以下（阿拉伯语）,非通用语职位（阿拉伯语）,其他职位,"1.综合调研
2.外事工作
3.日常事务
4.需赴驻外使领馆经商机构，从事经济外交工作",200121006001,中央,中央机关及其省级直属机构综合管理类,1,阿拉伯语,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.具有较高的阿拉伯语写作和口笔译水平，文字表达和沟通协调能力较强。
2.专业能力测试包括外语考试和心理测试。外语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
3.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,离退休干部局,中央国家行政机关（本级）,一级主任科员及以下（德语),非通用语职位（德语）,其他职位,"1.综合调研
2.外事工作
3.日常事务
4.需赴驻外使领馆经商机构，从事经济外交工作",200123006001,中央,中央机关及其省级直属机构综合管理类,1,德语,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.具有较高的德语写作和口笔译水平，文字表达和沟通协调能力较强。
2.专业能力测试包括外语考试和心理测试。外语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
3.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,离退休干部局,中央国家行政机关（本级）,一级主任科员及以下（俄语）,非通用语职位（俄语）,其他职位,"1.综合调研
2.外事工作
3.日常事务
4.需赴驻外使领馆经商机构，从事经济外交工作",200124006001,中央,中央机关及其省级直属机构综合管理类,1,俄语,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.具有较高的俄语写作和口笔译水平，文字表达和沟通协调能力较强。
2.专业能力测试包括外语考试和心理测试。外语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
3.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,离退休干部局,中央国家行政机关（本级）,一级主任科员及以下（法语),非通用语职位（法语）,其他职位,"1.综合调研
2.外事工作
3.日常事务
4.需赴驻外使领馆经商机构，从事经济外交工作",200125006001,中央,中央机关及其省级直属机构综合管理类,3,法语,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.具有较高的法语写作和口笔译水平，文字表达和沟通协调能力较强。
2.专业能力测试包括外语考试和心理测试。外语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
3.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。",www.mofcom.gov.cn,010-65198530,,
121000,商务部,离退休干部局,中央国家行政机关（本级）,一级主任科员及以下（西班牙语),非通用语职位（西班牙语）,其他职位,"1.综合调研
2.外事工作
3.日常事务
4.需赴驻外使领馆经商机构，从事经济外交工作",200127006001,中央,中央机关及其省级直属机构综合管理类,2,西班牙语,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市,北京市,"1.具有较高的西班牙语写作和口笔译水平，文字表达和沟通协调能力较强。
2.专业能力测试包括外语考试和心理测试。外语考试占综合成绩的10%，心理测试作为择优确定拟录用人员的重要参考，不计入综合成绩。具体安排将于公共科目笔试成绩公布后在商务部人事司网站发布。
3.留学回国人员须在面试前取得教育部留学服务中心出具的最高学历《国外学历学位认证书》。",www.mofcom.gov.cn,010-65198530,,
122000,文化和旅游部,财务司,中央国家行政机关（本级）,预算管理处一级主任科员及以下,普通职位,其他职位,参与财政保障政策研究和部门预算管理工作,200110004001,中央,中央机关及其省级直属机构综合管理类,1,财政学、经济学、会计学、财务管理,本科及以上,与最高学历相对应的学位,中共党员或共青团员,二年,无限制,是,5:1,北京市,北京市,具有较强的沟通协调能力和文字写作能力。专业考试内容和范围为财政学、财务管理相关知识和公文写作等。占综合成绩的15%。,www.mct.gov.cn,010-59882111,,
122000,文化和旅游部,艺术司,中央国家行政机关（本级）,演出管理处一级主任科员及以下,普通职位,其他职位,参与组织协调国家重大文艺演出活动、国家级展演活动及相关行政管理工作,200110005001,中央,中央机关及其省级直属机构综合管理类,1,中国语言文学、艺术学、公共管理,仅限硕士研究生,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市,北京市,具有较强的沟通协调能力和文字写作能力。组织或参加过国家级、省部级主办的大型活动，以文化、艺术、展演、展览、会展活动为主，或者在舞台艺术作品创作、排练、演出过程中，全程或局部参与计划、组织、协调统筹等管理工作。专业考试内容和范围为文化艺术演出基本常识和公文写作等。占综合成绩15%。,www.mct.gov.cn,010-59882111,,
123000,国家卫生健康委员会,国家卫生健康委办公厅,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,从事卫生健康重大方针政策和决策部署的督促检查等相关工作,200110001001,中央,中央机关及其省级直属机构综合管理类,1,临床医学（1002、1051）、公共卫生与预防医学（1004）、公共卫生（1053）,仅限硕士研究生,硕士,中共党员,三年,无限制,否,5:1,北京市西城区,北京市西城区,具有3年及以上基层医疗卫生机构业务管理工作经验。,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
123000,国家卫生健康委员会,国家卫生健康委人事司,中央国家行政机关（本级）,专业人才管理处一级主任科员及以下,普通职位,其他职位,从事行业人才队伍建设指导、规划，拟定并组织实施卫生健康专业人员资格标准等工作,200110002001,中央,中央机关及其省级直属机构综合管理类,1,临床医学（1002、1051）、公共卫生与预防医学（1004）、公共卫生（1053）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,1.本科须取得医学学位；2.大学英语六级考试（CET6）425分（含）以上；3.具有较强文字能力。,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
123000,国家卫生健康委员会,国家卫生健康委体制改革司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,负责医改综合协调，起草医改重要文稿等工作。组织开展医改政策研究，拟定深化医改配套文件,200110003001,中央,中央机关及其省级直属机构综合管理类,1,社会医学与卫生事业管理（120402）、公共卫生（1053）、社会保障（120404）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
123000,国家卫生健康委员会,国家卫生健康委体制改革司,中央国家行政机关（本级）,督导评价处、公立医院改革处一级主任科员及以下,普通职位,其他职位,负责医改监测、督导评价，制定公立医院改革发展相关政策，组织推进公立医院改革工作,200110003002,中央,中央机关及其省级直属机构综合管理类,2,临床医学（1002、1051）、社会医学与卫生事业管理（120402）、药学（1007、1055）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,具有2年及以上医院工作经历。,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
123000,国家卫生健康委员会,国家卫生健康委医政医管局,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,拟定医疗管理、医疗质量管理、医院评审评价等相关政策、技术文件并指导实施。拟定护理管理和护理服务人员管理、康复管理和康复专业技术人员管理等相关政策、技术文件并指导实施,200110007001,中央,中央机关及其省级直属机构综合管理类,2,临床医学（1002、1051）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,1.大学英语六级考试（CET6）425分（含）以上；2.熟练使用计算机文字处理、表格分析等软件；3.具有2年及以上三甲综合医院工作经历。,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
123000,国家卫生健康委员会,国家卫生健康委科技教育司,中央国家行政机关（本级）,重大专项处一级主任科员及以下,普通职位,其他职位,卫生健康领域国家科技计划的组织实施,200110009001,中央,中央机关及其省级直属机构综合管理类,1,生物学（0710）、临床医学（1002、1051）、公共卫生与预防医学（1004）、公共卫生（1053）,硕士研究生及以上,与最高学历相对应的学位,中共党员,三年,无限制,否,5:1,北京市西城区,北京市西城区,,http://www.nhfpc.gov.cn/,010-68792629,010-62124829,010-68792892
