部门代码,部门名称,用人司局,机构性质,招考职位,职位属性,职位分布,职位简介,职位代码,机构层级,考试类别,招考人数,专业,学历,学位,政治面貌,基层工作最低年限,服务基层项目工作经历,是否在面试阶段组织专业能力测试,面试人员比例,工作地点,落户地点,备注,部门网站,咨询电话1,咨询电话2,咨询电话3
029000,全国人大,常委会办公厅外事局,中央党群机关,国际处一级主任科员及以下,普通职位,其他职位,从事全国人大与国际议会组织交往、举办或出席国际会议的有关工作；承担政策研究、礼宾、翻译、文稿起草等外事业务；根据工作需要，到驻外馆（团）工作。,100110104001,中央,中央机关及其省级直属机构综合管理类,1,英语、国际法学、国际政治、国际关系、外交学,本科及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,8:1,北京市,北京市,"英语基础扎实，能用英语独立开展工作；英语专业的应届研究生毕业生和非应届毕业生应通过英语专业八级考试，英语专业的应届本科毕业生英语专业四级考试成绩应达到良好，非英语专业的报考人员大学英语六级成绩应达到550分以上（在备注栏中注明考试名称、成绩）；限以主修专业报考，高等教育各学习阶段均获得学历学位；非应届人员应为在职状态。报考时填写个人学习、工作经历要求连续准确（按时间早晚顺序填写，起止节点具体至月份，待业经历请注明）。
面试时组织英语专业测试，内容包括英语问答、英汉互译（口笔译）；专业测试成绩占综合成绩的15%；专业测试不指定参考书目，参加测试时不得携带工具书等参考资料或辅助电子设备。",www.npc.gov.cn,010-53365972,,
029000,全国人大,常委会法制工作委员会民法室,中央党群机关,一处一级主任科员及以下,普通职位,其他职位,从事民事立法及研究工作。,100110205001,中央,中央机关及其省级直属机构综合管理类,1,民商法学、诉讼法学（民事诉讼方向）,仅限硕士研究生,硕士,中共党员,二年,无限制,否,8:1,北京市,北京市,限以主修专业报考，高等教育各学习阶段均获得学历学位；通过国家法律职业资格考试，并取得A证；非应届人员应为在职状态。报考时填写个人学习、工作经历要求连续准确（按时间早晚顺序填写，起止节点具体至月份，待业经历请注明）。,www.npc.gov.cn,010-53365972,,
029000,全国人大,机关采购中心,中央党群机关参照公务员法管理事业单位,业务一处一级主任科员及以下,普通职位,其他职位,从事采购文件编制、项目评审组织等政府采购有关工作。,100210901001,中央,中央机关及其省级直属机构综合管理类,1,电气工程、土木工程,仅限硕士研究生,硕士,中共党员或共青团员,无限制,无限制,否,8:1,北京市,北京市,限以主修专业报考，高等教育各学习阶段均获得学历学位；非应届人员应为在职状态。报考时填写个人学习、工作经历要求连续准确（按时间早晚顺序填写，起止节点具体至月份，待业经历请注明）。,www.npc.gov.cn,010-53365972,,
029000,全国人大,机关采购中心,中央党群机关参照公务员法管理事业单位,业务二处一级主任科员及以下,普通职位,其他职位,从事预算执行监控、数据分析、绩效评价、国库实务等预算管理有关工作。,100210901002,中央,中央机关及其省级直属机构综合管理类,1,会计、审计、财务管理,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,否,8:1,北京市,北京市,限以主修专业报考，高等教育各学习阶段均获得学历学位；非应届人员应为在职状态。报考时填写个人学习、工作经历要求连续准确（按时间早晚顺序填写，起止节点具体至月份，待业经历请注明）。,www.npc.gov.cn,010-53365972,,
031000,最高人民法院,审判部门,中央党群机关,法官助理职位一级法官助理及以下,普通职位,其他职位,司法审判相关工作,100110001001,中央,中央机关及其省级直属机构综合管理类,7,法律相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,取得国家统一法律职业资格（A证），具有2年以上法律相关工作经历，法学理论功底扎实，调研文字能力和开拓创新意识强。,http://www.court.gov.cn/,010-67556370,010-67556327,
031000,最高人民法院,综合部门,中央党群机关,综合文字职位一级主任科员及以下,普通职位,其他职位,司法政策理论研究、综合文稿起草、办公室日常事务等工作,100110002001,中央,中央机关及其省级直属机构综合管理类,7,中文、新闻、历史、法律、哲学、社会学、行政管理等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上相关工作经历，专业功底扎实，调研文字能力和开拓创新意识强。,http://www.court.gov.cn/,010-67556370,010-67556327,
031000,最高人民法院,综合部门,中央党群机关,审计职位一级主任科员以下,普通职位,其他职位,审计、财务相关工作；财务政策研究，相关文稿起草等工作,100110002002,中央,中央机关及其省级直属机构综合管理类,1,审计、会计、财务管理等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市东城区,北京市东城区,具有2年以上相关工作经历，专业功底扎实，调研文字能力和开拓创新意识强。,http://www.court.gov.cn/,010-67556370,010-67556327,
037000,农工党中央,办公厅,中央党群机关,行政处一级主任科员及以下,普通职位,其他职位,从事本单位工程项目立项、招投标、工程合同管理等有关工作,100110001001,中央,中央机关及其省级直属机构综合管理类,1,研究生：1201管理科学与工程、1256工程管理，并且本科须为120103工程管理、120105工程造价或081001土木工程专业,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,是,5:1,北京市东城区,北京市东城区,要求具有1年以上工程项目管理从业经验；报考者须同时具有本科学历学位和研究生学历学位。专业能力测试占综合成绩的15%，主要测试：工程项目管理流程、工程项目风险防控，工程招投标业务知识，建设工程合同管理，工程管理相关法律、法规、政策及行业规范等。,www.ngd.org.cn,010-84111834,010-84111906,
037000,农工党中央,宣传部,中央党群机关,信息处一级主任科员及以下,普通职位,其他职位,新闻宣传报道采编发、新媒体宣传活动组织策划、思想政治工作理论研究及宣传部其他有关工作,100110002001,中央,中央机关及其省级直属机构综合管理类,1,0101哲学、0301法学、0302政治学、0501中国语言文学、0503新闻传播学,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,是,5:1,北京市东城区,北京市东城区,报考者须同时具有本科学历学位和研究生学历学位。专业能力测试占综合成绩的15%，主要测试：新闻稿件撰写、活动策划方案、思想政治调研报告、讲话材料撰写等。,www.ngd.org.cn,010-84111834,010-84111906,
037000,农工党中央,社会服务部,中央党群机关,经济科技法律处一级主任科员及以下,普通职位,其他职位,实施乡村振兴战略有关项目的对接、落实，组织相关会议、活动、调研等,100110003001,中央,中央机关及其省级直属机构综合管理类,1,0303社会学、0903农业资源与环境,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市东城区,北京市东城区,报考者须同时具有本科学历学位和研究生学历学位。专业能力测试占综合成绩的15%，主要测试：文件起草、总结讲话的撰写及对社会服务工作承载内容的理解等。有驻村任务。,www.ngd.org.cn,010-84111834,010-84111906,
037000,农工党中央,参政议政部,中央党群机关,调研处一级主任科员及以下,普通职位,其他职位,从事调查研究工作，提出政策建议，起草议政建言重要会议材料等,100110004001,中央,中央机关及其省级直属机构综合管理类,1,1001基础医学、1002临床医学、1004公共卫生与预防医学,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,是,5:1,北京市东城区,北京市东城区,报考者须同时具有本科学历学位和研究生学历学位。专业能力测试占综合成绩的15%，主要测试：医学综合知识、卫生健康政策法规测试以及文稿写作等。,www.ngd.org.cn,010-84111834,010-84111906,
037000,农工党中央,研究室,中央党群机关,综合处一级主任科员及以下,普通职位,其他职位,民主党派建言咨政、参政党理论研究及文稿写作等,100110005001,中央,中央机关及其省级直属机构综合管理类,2,0202应用经济学、0301法学、0302政治学、0305马克思主义理论、0252应用统计、1204公共管理、1053公共卫生、1252公共管理,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,是,5:1,北京市东城区,北京市东城区,报考者须同时具有本科学历学位和研究生学历学位。专业能力测试占综合成绩的15%，主要测试：习近平新时代中国特色社会主义思想、宏观经济学、统战理论、公共管理、公共卫生测试和文稿写作等。,www.ngd.org.cn,010-84111834,010-84111906,
042000,全国总工会,办公厅,中央党群机关,文电保密处一级主任科员及以下,普通职位,其他职位,"1.参与公文的传阅、跟踪、催办工作；
2.参与公文的初审、保管和归档工作；
3.参与拟制发文件的编号、登记等工作。",100110002001,中央,中央机关及其省级直属机构综合管理类,1,0301法学、0302政治学、0303社会学、0501中国语言文学、1204公共管理（以上专业均不含专业型学位硕士）,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为对给定的公文进行审核把关以及起草有关公文，主要考查公文处理能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,宣传教育部,中央党群机关,综合处一级主任科员及以下,普通职位,其他职位,"1.参与部门工作计划、总结、通知、公函等公文起草和会议、活动等组织筹备；
2.参与部门综合性课题的调查研究和报告的起草；
3.负责部门文电运转、档案管理、服务保障等；
4.完成部门领导交办的其他工作；
5.需要适应经常性出差。",100110003001,中央,中央机关及其省级直属机构综合管理类,1,0101哲学、 0201理论经济学、 0302政治学、 0303社会学、 0305马克思主义理论、 0503新闻传播学、 1204公共管理（以上专业均不含专业型学位硕士）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文稿，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,研究室,中央党群机关,理论处一级主任科员及以下,普通职位,其他职位,"1.参与党中央关于工人阶级和工会工作重要指示和论述的理论阐释；
2.参与有关工人阶级、工人运动和工会工作重要理论问题的研究；
3.参与全总重要会议有关文件、工会理论文章、调研报告起草；
4.完成部门领导交办的其他工作。",100110004003,中央,中央机关及其省级直属机构综合管理类,1,0201理论经济学、0202应用经济学、0301法学、0302政治学、0303社会学（以上专业均含专业型学位硕士）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,研究室,中央党群机关,调研处一级主任科员及以下,普通职位,其他职位,"1.参与涉及职工和工会工作重要文献、信息、情报、资料的整理、分析和编发；
2.参与全总重要会议有关文件、工会理论文章、调研报告起草；
3.参与调研资料整理；
4.完成部门领导交办的其他工作。",100110004004,中央,中央机关及其省级直属机构综合管理类,1,0201理论经济学、0202应用经济学、0301法学、0302政治学、0303社会学（以上专业均含专业型学位硕士）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,劳动和经济工作部,中央党群机关,劳模管理处一级主任科员及以下,普通职位,其他职位,"1.参与全国劳动模范、全国五一劳动奖和工人先锋号的评选表彰、管理服务工作；
2.参与劳模工作相关调查研究和报告的起草；
3.参与工作计划、总结、通知、公函等公文起草和会议、活动等会务组织；
4.完成部门领导交办的其他工作；
5.要求有较强的责任心、纪律意识、抗压能力，能够承担繁重的工作任务，文字能力、组织协调能力较强。",100110005001,中央,中央机关及其省级直属机构综合管理类,1,01哲学、03法学、07理学、08工学（以上专业均含专业型学位硕士）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,具有企业工作经历。专业能力测试为根据给定材料起草文章，主要考查综合分析和公文写作能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,网络工作部,中央党群机关,舆情处一级主任科员及以下,普通职位,其他职位,"1.舆情分析调研职位，参与工会网络舆论引导和网络文化建设工作，组织协调工会网络新媒体内容整合发声。
2.工作强度大，需经常性值班值守和出差。",100110006003,中央,中央机关及其省级直属机构综合管理类,1,0503新闻传播学（含专业型学位硕士）,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,网络工作部,中央党群机关,综合处一级主任科员及以下,普通职位,其他职位,"1.参与部门工作计划、总结、通知、公函等公文起草和会议、活动等会务组织工作；
2.参与部门综合性课题的调查研究和报告的起草；
3.负责部门文电运转、工作督办、档案管理、后勤管理等；
4.参与网络信息化建设相关工作；
5.完成部门领导交办的其他工作；
6.能适应工作强度大，经常性值班值守工作。",100110006004,中央,中央机关及其省级直属机构综合管理类,1,本科：0809计算机类、0807电子信息类；研究生：0812计算机科学与技术、0810信息与通信工程（以上专业均含专业型学位硕士）,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市西城区,北京市西城区,同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,法律工作部,中央党群机关,法律监督处一级主任科员及以下,普通职位,其他职位,"1.参与对违反劳动法律法规和工会法重大案件的调查处理；
2.参与工会法人登记管理工作；
3.起草有关劳动法律法规执行情况的调研报告及其他综合性材料；
4.需要适应经常性出差。",100110007001,中央,中央机关及其省级直属机构综合管理类,1,0301法学（不含专业型学位硕士，本科须为法学专业）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1..取得法律职业资格证书（A类）；
2.专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。
3.同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。",www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,财务部,中央党群机关,财务监督处一级主任科员及以下,普通职位,其他职位,"1.负责起草工会财务监督和内部控制管理相关制度，检查和调研报告等文稿；
2.负责财务监督检查工作和工会经济运行内部控制的相关工作，推进信息化建设；
3.负责与审计单位的沟通协调服务，处内档案管理工作和其他事务工作；
4.能够适应经常性出差。",100110008001,中央,中央机关及其省级直属机构综合管理类,1,0257审计、1253会计、020203财政学、020204金融学、020207劳动经济学、120201会计学、120202企业管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市西城区,北京市西城区,同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,国际联络部,中央党群机关,美洲处一级主任科员及以下,非通用语职位（其他）,其他职位,"1.从事西班牙语国家工会组织联络交流；
2.重要外事活动口笔译；
3.国际会议同声传译；
4.参与区域相关劳工政策研究等。",100129009001,中央,中央机关及其省级直属机构综合管理类,1,050207西班牙语语言文学,仅限硕士研究生,硕士,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料，进行现场听力、口笔译测试，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,经费审查委员会办公室,中央党群机关,审计二处一级主任科员及以下,普通职位,其他职位,"1.组织实施对各省、自治区、直辖市总工会经费预算执行情况审计和其他专项审计；
2.组织实施对全国总工会本级及直属企事业单位建设项目审计；
3.推进工会经审工作信息化建设，开展计算机审计、大数据审计；
4.研究起草、修改相关审查审计制度、办法、标准；
5.能适应经常性出差。",100110010001,中央,中央机关及其省级直属机构综合管理类,1,本科：120207审计学、120203K会计学；研究生：0257审计、1253会计、120201会计学,本科或硕士研究生,与最高学历相对应的学位,不限,二年,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查公文写作能力，占综合成绩的15%。具有较强文字综合能力。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,中国教科文卫体工会,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,"1.参与部门工作计划、总结、通知、公函等公文起草工作和会议、活动等会务组织；
2.参与部门综合性课题的调查研究和报告的起草；
3.负责部门文电运转、档案管理、后勤管理等；
4.完成部门领导交办的其他工作；
5.需要适应经常性出差。",100110011001,中央,中央机关及其省级直属机构综合管理类,2,0101哲学、0301法学、0302政治学、0303社会学、0305马克思主义理论、0501中国语言文学、0503新闻传播学、1204公共管理（以上专业均不含专业型学位硕士）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市西城区,北京市西城区,同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,中国机械冶金建材工会,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,"1.参与部门工作计划、总结、通知、公函等公文起草工作和会议、活动等会务组织；
2.参与部门综合性课题的调查研究和报告的起草；
3.需要适应经常性出差。",100110012001,中央,中央机关及其省级直属机构综合管理类,1,0201经济学类、0802机械类、0804材料类,仅限本科,学士,不限,无限制,无限制,否,5:1,北京市西城区,北京市西城区,同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,中国国防邮电工会,中央党群机关,国防科技工作部一级主任科员及以下,普通职位,其他职位,"1.参与本部门工作计划、总结、通知、公函等公文的起草工作和会议、活动等会务组织工作；
2.参与部门综合性课题的调查研究和报告的起草；
3.负责部门文件、资料的收发、保管和归档及部门统计工作；
4.完成领导交办的其它工作任务。",100110013001,中央,中央机关及其省级直属机构综合管理类,1,0301法学、0501中国语言文学、0805材料科学与工程、0809电子科学与技术、0812计算机科学与技术（以上专业均不含专业型学位硕士）,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,中国国防邮电工会,中央党群机关,电信工作部一级主任科员及以下,普通职位,其他职位,"1.参与本部门工作计划、总结、通知、公函等公文的起草工作和会议、活动等会务组织工作；
2.参与部门综合性课题的调查研究和报告的起草；
3.负责部门文件、资料的收发、保管和归档及部门统计工作；
4.完成领导交办的其它工作任务。",100110013002,中央,中央机关及其省级直属机构综合管理类,1,0301法学、0501中国语言文学、0810信息与通信工程、0812计算机科学与技术、1201 管理科学与工程（以上专业均不含专业型学位硕士）,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,中国财贸轻纺烟草工会,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,"1.参与部门活动、项目、会议等策划、宣传、组织工作；
2.参与部门工作计划、总结、通知、公函等公文起草工作；
3.参与部门课题的调查研究和报告的起草工作；
4.完成部门领导交办的其他工作。",100110014001,中央,中央机关及其省级直属机构综合管理类,1,0809计算机类,仅限本科,学士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,专业能力测试为根据给定材料起草文章，主要考查文字能力，占综合成绩的15%。同等条件下，省部级以上劳动模范、一线优秀工会工作者优秀录用。,www.acftu.org.cn,010-68592023,010-68592049,
042000,全国总工会,机关党委,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,"1.参与调查了解机关有关情况，掌握信息，提出建议，为领导决策提供参考；
2.具体落实机关党委有关会议、活动的准备工作；
3.参与机关党委有关文件、简报的起草、核稿和编印，承担日常文秘工作。",100110015001,中央,中央机关及其省级直属机构综合管理类,1,0101哲学、0301法学、 0302政治学、0305马克思主义理论、0501中国语言文学、0503新闻传播学、0602中国史、020208统计学（以上专业均不含专业型学位硕士）,仅限硕士研究生,硕士,中共党员,无限制,无限制,否,5:1,北京市西城区,北京市西城区,同等条件下，省部级以上劳动模范、一线优秀工会工作者优先录用。,www.acftu.org.cn,010-68592023,010-68592049,
044000,全国妇联,办公厅,中央党群机关,调研室一级主任科员及以下,普通职位,其他职位,各类文稿起草、信息编发,100110001001,中央,中央机关及其省级直属机构综合管理类,1,0501中国语言文学，050301新闻学，010101马克思主义哲学， 030301社会学， 030204中共党史,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,具有较高的政策研究和文字写作能力,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,办公厅,中央党群机关,综合处一级主任科员及以下,普通职位,其他职位,公文处理、机关文字及行政工作,100110001002,中央,中央机关及其省级直属机构综合管理类,1,0101哲学， 0301法学， 0503 新闻传播学,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,具备较强的公文写作、综合协调和文字处理能力,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,组织部,中央党群机关,组织一处一级主任科员及以下,普通职位,其他职位,从事省级妇联班子协管、全国妇联常执委会建设、统战等有关工作,100110002001,中央,中央机关及其省级直属机构综合管理类,1,0101哲学， 03法学， 0601历史学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,具有较强的文字功底和写作能力；有较强的调查研究能力,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,组织部,中央党群机关,组织二处一级主任科员及以下,普通职位,其他职位,妇联系统组织建设的组织落实、调查研究，综合文稿起草,100110002002,中央,中央机关及其省级直属机构综合管理类,1,010101马克思主义哲学， 010102中国哲学，0302 政治学，030301社会学， 0601 历史学,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,具有较强的政策研究和文字处理能力,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,宣传部,中央党群机关,业务处室一级主任科员及以下,普通职位,其他职位,从事新闻宣传和网络新媒体工作，参与综合协调和文稿事务,100110003001,中央,中央机关及其省级直属机构综合管理类,2,030204中共党史，030301社会学，050103汉语言文字学， 050106中国现当代文学， 050301新闻学，050302传播学，050407广播电视艺术学,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,妇女发展部,中央党群机关,综合协调处一级主任科员及以下,普通职位,其他职位,承担综合文稿起草、文件运转、协调联络等相关工作,100110004001,中央,中央机关及其省级直属机构综合管理类,1,0101哲学， 0303社会学， 0501中国语言文学， 0202应用经济学， 1204公共管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,联络部,中央党群机关,亚洲处一级主任科员及以下,普通职位,其他职位,国际交流合作（翻译）,100110007001,中央,中央机关及其省级直属机构综合管理类,1,本科专业要求：050201英语； 研究生及以上专业要求：050201英语语言文学,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,1．通过英语专业八级，口译能力突出，具有较强的中英文写作水平；2．如不是2022年应届毕业生，需专职从事翻译工作2年以上，并具有大型国际会议和外交/外事领域交传、同传工作经历，或系外交/外事部门工作的正式在编人员；3．专业考试包括英语口试和笔试，范围涉及政治、经济、社会、文化、妇女等领域知识。专业考试权重占15%。,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,联络部,中央党群机关,对外宣传处一级主任科员及以下,普通职位,其他职位,对外宣传与国际传播,100110007002,中央,中央机关及其省级直属机构综合管理类,1,本科专业要求：050309T国际新闻与传播， 030202国际政治，030204T国际事务与国际关系； 研究生及以上专业要求： 030206国际政治， 030207国际关系,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,1. 通过英语六级；2. 具有较高政策理论水平；3. 公文写作、文字处理能力突出。,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
044000,全国妇联,国务院妇女儿童工作委员会办公室,中央党群机关,儿童工作处一级主任科员及以下,普通职位,其他职位,负责儿童发展和权益保护工作的政策调研、文稿文件起草、组织协调等,100110009001,中央,中央机关及其省级直属机构综合管理类,1,010101马克思主义哲学， 020101政治经济学， 030101法学理论， 030302人口学,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,有较强的文字写作、语言表达和协调能力,http://www.women.org.cn,010-65103732,010-65103129,010-65103110
045000,中国文联,办公厅,群团机关,秘书处一级主任科员及以下,普通职位,其他职位,负责重要文件讲话起草、文秘文书和内部管理等。,100310001001,中央,中央机关及其省级直属机构综合管理类,1,汉语言文学、马克思主义哲学、文艺学、历史学类、行政管理,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,离退休干部局,群团机关,一级主任科员及以下,普通职位,其他职位,负责策划、制订、组织、实施离退休干部活动及日常内部管理工作。,100310002001,中央,中央机关及其省级直属机构综合管理类,2,中国语言文学类（少数民族语言类除外）、思想政治教育、新闻学、马克思主义哲学,本科或硕士研究生,与最高学历相对应的学位,不限,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国戏剧家协会,群团机关,人事处一级主任科员及以下,普通职位,其他职位,负责人事、工资、社保等工作以及相关系统的操作及管理。,100310003001,中央,中央机关及其省级直属机构综合管理类,1,计算机类、统计学类,仅限本科,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国戏剧家协会,群团机关,机关党委办公室一级主任科员及以下,普通职位,其他职位,负责纪检等日常事务性工作及承办工、青、妇等群众组织方面的有关工作。,100310003002,中央,中央机关及其省级直属机构综合管理类,1,政治学类、马克思主义理论类,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国电影家协会,群团机关,人事处（离退休干部处）一级主任科员及以下,普通职位,其他职位,负责人事管理有关工作以及指导和管理下属企业的人事工作。,100310004001,中央,中央机关及其省级直属机构综合管理类,1,电影学、行政管理、人力资源管理,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国电影家协会,群团机关,办公室一级主任科员及以下,普通职位,其他职位,负责预算与财务管理相关工作。,100310004002,中央,中央机关及其省级直属机构综合管理类,1,会计学,本科或硕士研究生,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国曲艺家协会,群团机关,创作研究处一级主任科员及以下,普通职位,其他职位,负责曲艺理论研究及撰写相关文字材料。,100310005001,中央,中央机关及其省级直属机构综合管理类,1,马克思主义理论类、戏剧影视文学、文艺学、艺术学理论类（限曲艺、戏剧、戏曲方向）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市朝阳区,北京市朝阳区,,http://www.cflac.org.cn/,010-59759394,,
045000,中国文联,中国民间文艺家协会,群团机关,理论研究处一级主任科员及以下,普通职位,其他职位,负责中国民间文学大系出版工程基础资料的搜集、整理、研究等工作。,100310006001,中央,中央机关及其省级直属机构综合管理类,1,中国民间文学、民俗学,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,是,5:1,北京市朝阳区,北京市朝阳区,面试时组织民间文艺专业能力测试，占综合成绩的15%，主要测试民间文学、民俗学以及民间文艺研究等相关知识。,http://www.cflac.org.cn/,010-59759394,,
