部门代码,部门名称,用人司局,机构性质,招考职位,职位属性,职位分布,职位简介,职位代码,机构层级,考试类别,招考人数,专业,学历,学位,政治面貌,基层工作最低年限,服务基层项目工作经历,是否在面试阶段组织专业能力测试,面试人员比例,工作地点,落户地点,备注,部门网站,咨询电话1,咨询电话2,咨询电话3
153124,贵州省气象局,贵州省贵阳市气象局,中央国家行政机关参照公务员法管理事业单位,人事教育科一级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,负责干部选拔、职称考核、劳资、教育培训、人事信息档案管理等工作。,400110001001,市（地）级,市（地）级及以下直属机构综合管理类,1,计算机应用技术、计算机网络与信息安全、行政管理、人力资源管理、管理科学。,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,3:1,贵州省贵阳市云岩区,贵州省贵阳市云岩区,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省贵阳市开阳县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合管理、气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110002001,县（区）级及以下,市（地）级及以下直属机构综合管理类,2,大气科学类、软件工程、电子信息工程。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省贵阳市开阳县,贵州省贵阳市开阳县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省贵阳市息烽县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,综合综合管理、气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110003001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、软件工程、电子信息工程。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省贵阳市息烽县,贵州省贵阳市息烽县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省遵义市务川仡佬族苗族自治县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110004001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,计算机类、电子信息类、大气科学类。,本科及以上,与最高学历相对应的学位,不限,二年,大学生村官,否,3:1,贵州省遵义市务川仡佬族苗族自治县,贵州省遵义市务川仡佬族苗族自治县,定向招录服务期满、考核合格的大学生村官。,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省六盘水市水城区气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110005001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省六盘水市水城县,贵州省六盘水市水城县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省毕节市织金县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110006001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省毕节市织金县,贵州省毕节市织金县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省铜仁市石阡县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110007001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省铜仁市石阡县,贵州省铜仁市石阡县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省黔东南苗族侗族自治州剑河县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110008001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学、电子信息工程、电子科学与技术、通信工程、软件工程。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省黔东南苗族侗族自治州剑河县,贵州省黔东南苗族侗族自治州剑河县,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省黔东南苗族侗族自治州榕江县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110009001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,计算机类、电子信息类、大气科学类。,本科及以上,与最高学历相对应的学位,不限,二年,大学生村官,否,3:1,贵州省黔东南苗族侗族自治州榕江县,贵州省黔东南苗族侗族自治州榕江县,定向招录服务期满、考核合格的大学生村官。,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省黔南布依族苗族自治州气象局,中央国家行政机关参照公务员法管理事业单位,业务科技科（应急管理办公室）一级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务、应急等管理工作；国家机关工作强度。,400110010001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类、环境工程、农业生态与气候变化。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省黔南布依族苗族自治州都匀市,贵州省黔南布依族苗族自治州都匀市,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省黔南布依族苗族自治州气象局,中央国家行政机关参照公务员法管理事业单位,人事教育科一级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,干部人事人才、教育培训等管理；国家机关工作强度。,400110010002,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类、行政管理、人力资源管理。,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,3:1,贵州省黔南布依族苗族自治州都匀市,贵州省黔南布依族苗族自治州都匀市,,http://www.gzqx.gov.cn/,0851-85202371,,
153124,贵州省气象局,贵州省黔西南布依族苗族自治州望谟县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理办公室一级科员,普通职位,西部地区和艰苦边远地区职位,负责综合气象观测、气象预警预报、公共气象服务和综合气象保障管理工作。,400110011001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学、应用气象学、通信工程、软件工程、计算机应用技术。,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,贵州省黔西南布依族苗族自治州望谟县,贵州省黔西南布依族苗族自治州望谟县,,http://www.gzqx.gov.cn/,0851-85202371,,
153125,云南省气象局,云南省气象局,中央国家行政机关参照公务员法管理事业单位,机关党办（文明办）一级主任科员及以下,普通职位,其他职位,机关党建、精神文明建设等。,400110001001,省（副省）级,中央机关及其省级直属机构综合管理类,1,政治学类、马克思主义理论类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,云南省昆明市西山区,云南省昆明市西山区,,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省气象局,中央国家行政机关参照公务员法管理事业单位,应急与减灾处、科技与预报处一级主任科员及以下,特殊专业职位,其他职位,气象应急与减灾管理、气象科技与预报业务管理。,400149001001,省（副省）级,中央机关及其省级直属机构综合管理类,2,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省昆明市西山区,云南省昆明市西山区,,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省昆明市气象局,中央国家行政机关参照公务员法管理事业单位,业务科技科四级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149020001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省昆明市呈贡区,云南省昆明市呈贡区,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省玉溪市华宁县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149021001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省玉溪市华宁县,云南省玉溪市华宁县,限云南省户籍或云南省生源，最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省昭通市气象局,中央国家行政机关参照公务员法管理事业单位,业务科技科一级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149022001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省昭通市昭阳区,云南省昭通市昭阳区,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省昭通市绥江县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149023001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省昭通市绥江县,云南省昭通市绥江县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省昭通市盐津县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149024001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省昭通市盐津县,云南省昭通市盐津县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省丽江市宁蒗彝族自治县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400110025001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、计算机类、电子信息类、环境科学与工程类,本科及以上,与最高学历相对应的学位,不限,三年,大学生村官,否,3:1,云南省丽江市宁蒗彝族自治县,云南省丽江市宁蒗彝族自治县,限丽江户籍或丽江生源或在当地长期生活工作人员，最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省德宏州傣族景颇族自治州气象局,中央国家行政机关参照公务员法管理事业单位,办公室一级科员及以下,普通职位,西部地区和艰苦边远地区职位,办公及综合管理。,400110026001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类、计算机类,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,3:1,云南省德宏傣族景颇族自治州芒市,云南省德宏傣族景颇族自治州芒市,限云南省户籍或云南省生源，最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省德宏州傣族景颇族自治州陇川县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400110027001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、计算机类、电子信息类、环境科学与工程类,本科及以上,与最高学历相对应的学位,不限,三年,大学生村官,否,3:1,云南省德宏傣族景颇族自治州陇川县,云南省德宏傣族景颇族自治州陇川县,限云南省户籍或云南省生源，最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省怒江傈僳族自治州气象局,中央国家行政机关参照公务员法管理事业单位,计划财务科一级科员及以下,普通职位,西部地区和艰苦边远地区职位,计划财务综合管理。,400110028001,市（地）级,市（地）级及以下直属机构综合管理类,1,会计学、财务管理、财政学、审计学,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省怒江傈僳族自治州泸水市,云南省怒江傈僳族自治州泸水市,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省怒江傈僳族自治州福贡县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400110029001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,理学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省怒江傈僳族自治州福贡县,云南省怒江傈僳族自治州福贡县,限怒江州户籍或怒江生源，或在当地长期生活的人员。最低服务年限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省楚雄彝族自治州双柏县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149030001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省楚雄彝族自治州双柏县,云南省楚雄彝族自治州双柏县,限云南省户籍或云南省生源，最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省红河哈尼族彝族自治州绿春县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400110031001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、计算机类、环境科学与工程类、电子信息类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省红河哈尼族彝族自治州绿春县,云南省红河哈尼族彝族自治州绿春县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省红河哈尼族彝族自治州红河县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149032001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省红河哈尼族彝族自治州红河县,云南省红河哈尼族彝族自治州红河县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省红河哈尼族彝族自治州金平县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149033001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153125,云南省气象局,云南省丽江市永胜县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科一级科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务综合管理。,400149034001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,云南省丽江市永胜县,云南省丽江市永胜县,最低服务期限5年（含试用期）。,http://yn.cma.gov.cn,0871-64189205,0871-64189194,
153126,西藏自治区气象局,西藏自治区气象局,中央国家行政机关参照公务员法管理事业单位,办公室一级主任科员及以下,普通职位,其他职位,办公综合管理,400110001002,省（副省）级,中央机关及其省级直属机构综合管理类,1,汉语言文学、秘书学、新闻学、法学、行政管理,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区拉萨市城关区,西藏自治区拉萨市城关区,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区气象局,中央国家行政机关参照公务员法管理事业单位,计划财务处一级主任科员及以下,普通职位,其他职位,财务管理,400110001003,省（副省）级,中央机关及其省级直属机构综合管理类,1,会计学、财务管理、财政学、财务会计教育、经济统计学,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区拉萨市城关区,西藏自治区拉萨市城关区,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区昌都市气象局,中央国家行政机关参照公务员法管理事业单位,办公室四级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,办公综合管理,400110002002,市（地）级,市（地）级及以下直属机构综合管理类,1,公共管理类、法学类、新闻传播学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区昌都市,西藏自治区昌都市,"最低服务年限五年（含试用期）。
专业按照教育部颁布实施的普通高等学校专业目录划分的专业大类，其中公共管理类及新闻传播学类特设专业加“T”和国家控制布点专业加“K”的专业不在此岗位招录范围。",http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区昌都市丁青县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理科四级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务管理,400110003002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,公共管理类、计算机类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区昌都市丁青县,西藏自治区昌都市丁青县,"最低服务年限五年（含试用期）。
专业按照教育部颁布实施的普通高等学校专业目录划分的专业大类，其中特设专业加“T”和国家控制布点专业加“K”的专业不在此岗位招录范围。",http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区昌都市类乌齐县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理科四级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务管理,400110004002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,公共管理类、计算机类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区昌都市类乌齐县,西藏自治区昌都市类乌齐县,"最低服务年限五年（含试用期）。
专业按照教育部颁布实施的普通高等学校专业目录划分的专业大类，其中特设专业加“T”和国家控制布点专业加“K”的专业不在此岗位招录范围。",http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区那曲市安多县气象局,中央国家行政机关参照公务员法管理事业单位,综合管理科四级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,气象业务管理,400110005002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,公共管理类、工商管理类,本科及以上,与最高学历相对应的学位,不限,二年,大学生村官、“三支一扶”计划、大学生志愿服务西部计划,否,3:1,西藏自治区那曲市,西藏自治区那曲市,定向招录服务期满、考核合格的大学生村官、三支一扶计划、大学生志愿服务西部计划人员。最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区山南市气象局,中央国家行政机关参照公务员法管理事业单位,办公室四级主任科员及以下,普通职位,西部地区和艰苦边远地区职位,办公综合管理,400110006002,市（地）级,市（地）级及以下直属机构综合管理类,1,汉语言文学、秘书学、新闻学、法学、行政管理,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区山南市,西藏自治区山南市,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区日喀则市定日县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科四级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务管理,400149901002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区日喀则市定日县,西藏自治区日喀则市定日县,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区阿里地区气象局,中央国家行政机关参照公务员法管理事业单位,业务科四级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务管理,400149902002,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区阿里地区噶尔县,西藏自治区阿里地区噶尔县,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区阿里地区普兰县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科四级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务管理,400149903002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区阿里地区普兰县,西藏自治区阿里地区普兰县,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153126,西藏自治区气象局,西藏自治区阿里地区改则县气象局,中央国家行政机关参照公务员法管理事业单位,防灾减灾科四级主任科员及以下,特殊专业职位,西部地区和艰苦边远地区职位,气象业务管理,400149904002,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,西藏自治区阿里地区改则县,西藏自治区阿里地区改则县,最低服务年限五年（含试用期）。,http://www.xzqx.gov.cn/,0891-6320741,0891-6331878,
153127,陕西省气象局,陕西省榆林市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理四级主任科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149301001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省榆林市榆阳区,陕西省榆林市榆阳区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省榆林市横山县气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149302001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省榆林市横山区,陕西省榆林市横山区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省宝鸡市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理四级主任科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149303001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省宝鸡市渭滨区,陕西省宝鸡市渭滨区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省咸阳市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理四级主任科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149304001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省咸阳市渭城区,陕西省咸阳市渭城区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省渭南市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理四级主任科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149305001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省渭南市临渭区,陕西省渭南市临渭区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省商洛市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149306001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省商洛市商州区,陕西省商洛市商州区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省安康市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149307001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省安康市汉滨区,陕西省安康市汉滨区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省榆林市府谷县气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149403001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省榆林市府谷县,陕西省榆林市府谷县,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省延安市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,特殊专业职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400149404001,市（地）级,市（地）级及以下直属机构综合管理类,1,大气科学类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省延安市宝塔区,陕西省延安市宝塔区,,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省延安市安塞区气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,普通职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400110405001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、电子信息类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省延安市安塞区,陕西省延安市安塞区,最低服务期限6年。陕西生源考生报考,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省延安市子长市气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,普通职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400110406001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、电子信息类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省延安市子长市,陕西省延安市子长市,最低服务期限6年。,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省延安市黄龙县气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,普通职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400110409001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、地理科学类、电子信息类,本科及以上,与最高学历相对应的学位,不限,三年,大学生村官,否,3:1,陕西省延安市黄龙县,陕西省延安市黄龙县,服务期满，考核合格,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
153127,陕西省气象局,陕西省铜川市王益区气象局,中央国家行政机关参照公务员法管理事业单位,业务管理一级科员,普通职位,西部地区和艰苦边远地区职位,负责气象业务管理、应急管理,400110411001,县（区）级及以下,市（地）级及以下直属机构综合管理类,1,大气科学类、电子信息类,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,否,3:1,陕西省铜川市王益区,陕西省铜川市王益区,最低服务期限6年。,www.sxmb.gov.cn,029-81619155,029-81619154,029-81619296
